Airport,Terminal,Date,Hour,Average,Max,p015,p1630,p3145,p4660,p6190,p91120,p121Plus,Excluded,Total,Flights,Booths,
MCO,Airside 1,3/11/2013,1700 - 1800,16,38,100,75,32,0,0,0,0,7,214,2,11,
MCO,Airside 1,3/11/2013,1800 - 1900,14,29,59,51,0,0,0,0,0,4,114,1,9,
MCO,Airside 1,3/11/2013,1900 - 2000,29,63,67,49,38,56,4,0,0,7,221,2,9,
MCO,Airside 1,3/11/2013,2200 - 2300,14,30,31,21,0,0,0,0,0,2,54,1,5,
MCO,Airside 4,3/11/2013,1600 - 1700,45,87,145,86,45,160,259,0,0,18,713,3,14,
MCO,Airside 4,3/11/2013,1700 - 1800,30,61,42,91,62,47,5,0,0,7,254,1,14,
MCO,Airside 4,3/11/2013,1800 - 1900,72,143,51,69,94,104,200,143,111,18,790,2,15,
MCO,Airside 1,3/12/2013,0900 - 1000,36,67,41,37,49,48,21,0,0,6,202,1,5,
MCO,Airside 1,3/12/2013,1200 - 1300,10,38,100,40,4,0,0,0,0,5,149,2,11,
MCO,Airside 1,3/12/2013,1400 - 1500,10,28,151,52,0,0,0,0,0,7,210,2,14,
MCO,Airside 1,3/12/2013,1500 - 1600,17,37,48,53,11,0,0,0,0,3,115,2,11,
MCO,Airside 1,3/12/2013,1600 - 1700,10,23,95,27,0,0,0,0,0,5,127,2,12,
MCO,Airside 1,3/12/2013,1700 - 1800,8,19,55,6,0,0,0,0,0,1,62,1,7,
MCO,Airside 1,3/12/2013,1800 - 1900,10,23,187,44,0,0,0,0,0,6,237,2,19,
MCO,Airside 1,3/12/2013,1900 - 2000,10,26,224,73,0,0,0,0,0,9,306,2,19,
MCO,Airside 1,3/12/2013,2000 - 2100,12,30,113,60,0,0,0,0,0,6,179,2,8,
MCO,Airside 1,3/12/2013,2200 - 2300,8,17,46,3,0,0,0,0,0,1,50,1,7,
MCO,Airside 4,3/12/2013,1600 - 1700,24,50,183,266,183,47,0,0,0,18,697,3,17,
MCO,Airside 4,3/12/2013,1700 - 1800,14,29,144,118,0,0,0,0,0,9,271,1,17,
MCO,Airside 1,3/13/2013,0800 - 0900,31,54,27,52,54,34,0,0,0,5,172,1,6,
MCO,Airside 1,3/13/2013,1100 - 1200,22,48,29,32,22,4,0,0,0,3,90,1,9,
MCO,Airside 1,3/13/2013,1200 - 1300,15,25,46,41,0,0,0,0,0,1,88,1,13,
MCO,Airside 1,3/13/2013,1300 - 1400,9,29,57,10,0,0,0,0,0,3,70,1,13,
MCO,Airside 1,3/13/2013,1400 - 1500,17,34,108,123,20,0,0,0,0,6,257,2,13,
MCO,Airside 1,3/13/2013,1500 - 1600,2,4,26,0,0,0,0,0,0,1,27,1,8,
MCO,Airside 1,3/13/2013,1600 - 1700,9,26,112,25,0,0,0,0,0,5,142,2,11,
MCO,Airside 1,3/13/2013,1700 - 1800,13,28,82,50,0,0,0,0,0,4,136,1,8,
MCO,Airside 1,3/13/2013,1800 - 1900,20,41,68,78,42,0,0,0,0,7,195,2,8,
MCO,Airside 1,3/13/2013,1900 - 2000,37,70,37,38,57,44,32,0,0,7,215,2,7,
MCO,Airside 1,3/13/2013,2200 - 2300,5,14,62,0,0,0,0,0,0,0,62,1,5,
MCO,Airside 4,3/13/2013,1600 - 1700,1,6,49,0,0,0,0,0,0,2,51,1,6,
MCO,Airside 4,3/13/2013,1700 - 1800,27,51,125,196,195,52,0,0,0,12,580,2,15,
MCO,Airside 4,3/13/2013,1900 - 2000,28,58,174,205,221,96,0,0,0,18,714,2,15,
MCO,Airside 1,3/14/2013,0800 - 0900,47,84,1,39,47,41,54,0,0,5,187,1,5,
MCO,Airside 1,3/14/2013,1100 - 1200,25,45,24,8,34,0,0,0,0,3,69,1,5,
MCO,Airside 1,3/14/2013,1200 - 1300,9,17,79,6,0,0,0,0,0,3,88,1,14,
MCO,Airside 1,3/14/2013,1300 - 1400,11,24,94,35,0,0,0,0,0,4,133,1,17,
MCO,Airside 1,3/14/2013,1400 - 1500,13,31,75,34,3,0,0,0,0,4,116,1,16,
MCO,Airside 1,3/14/2013,1500 - 1600,14,33,62,38,8,0,0,0,0,2,110,2,10,
MCO,Airside 1,3/14/2013,1600 - 1700,40,80,13,79,68,49,49,0,0,7,265,2,11,
MCO,Airside 1,3/14/2013,1700 - 1800,29,68,112,114,24,73,29,0,0,8,360,3,7,
MCO,Airside 1,3/14/2013,1900 - 2000,10,37,174,32,7,0,0,0,0,6,219,2,7,
MCO,Airside 1,3/14/2013,2000 - 2100,50,64,4,6,46,101,28,0,0,7,192,2,6,
MCO,Airside 1,3/14/2013,2200 - 2300,16,36,114,95,24,0,0,0,0,8,241,2,6,
MCO,Airside 4,3/14/2013,1600 - 1700,42,83,159,118,172,142,236,0,0,23,850,3,17,
MCO,Airside 4,3/14/2013,1700 - 1800,58,77,34,5,0,68,177,0,0,4,288,1,17,
MCO,Airside 4,3/14/2013,1800 - 1900,29,58,101,79,99,68,0,0,0,11,358,1,16,
MCO,Airside 4,3/14/2013,1900 - 2000,26,46,80,141,144,5,0,0,0,10,380,1,18,
MCO,Airside 1,3/15/2013,0800 - 0900,47,86,29,30,31,42,78,0,0,7,217,1,5,
MCO,Airside 1,3/15/2013,0900 - 1000,82,108,14,3,10,1,277,131,0,13,449,2,5,
MCO,Airside 1,3/15/2013,1000 - 1100,37,47,2,2,148,1,0,0,0,5,158,1,6,
MCO,Airside 1,3/15/2013,1200 - 1300,18,40,112,61,38,0,0,0,0,2,213,2,9,
MCO,Airside 1,3/15/2013,1300 - 1400,7,18,66,4,0,0,0,0,0,3,73,1,7,
MCO,Airside 1,3/15/2013,1400 - 1500,29,58,87,84,118,63,0,0,0,10,362,3,10,
MCO,Airside 1,3/15/2013,1500 - 1600,10,39,132,44,3,0,0,0,0,6,185,2,14,
MCO,Airside 1,3/15/2013,1600 - 1700,12,25,132,56,0,0,0,0,0,6,194,2,14,
MCO,Airside 1,3/15/2013,1700 - 1800,9,22,127,11,0,0,0,0,0,7,145,1,11,
MCO,Airside 1,3/15/2013,1800 - 1900,10,23,127,34,0,0,0,0,0,3,164,1,12,
MCO,Airside 1,3/15/2013,1900 - 2000,25,56,139,118,92,53,0,0,0,13,415,3,12,
MCO,Airside 1,3/15/2013,2000 - 2100,25,45,22,25,29,0,0,0,0,3,79,1,6,
MCO,Airside 1,3/15/2013,2200 - 2300,16,35,72,43,16,0,0,0,0,5,136,2,8,
MCO,Airside 4,3/15/2013,1200 - 1300,11,22,149,62,0,0,0,0,0,5,216,1,12,
MCO,Airside 4,3/15/2013,1400 - 1500,3,9,185,0,0,0,0,0,0,6,191,1,19,
MCO,Airside 4,3/15/2013,1600 - 1700,5,21,652,46,0,0,0,0,0,20,718,4,21,
MCO,Airside 4,3/15/2013,1700 - 1800,10,27,406,110,0,0,0,0,0,15,531,2,22,
MCO,Airside 4,3/15/2013,1800 - 1900,16,40,474,350,96,0,0,0,0,24,944,3,23,
MCO,Airside 4,3/15/2013,1900 - 2000,9,19,209,15,0,0,0,0,0,6,230,1,14,
MCO,Airside 4,3/15/2013,2000 - 2100,3,20,165,10,0,0,0,0,0,5,180,1,17,
MCO,Airside 4,3/15/2013,2100 - 2200,5,19,145,6,0,0,0,0,0,4,155,1,7,
MCO,Airside 4,3/15/2013,2300 - 0000,3,17,235,1,0,0,0,0,0,8,244,1,10,
MCO,Airside 1,3/16/2013,0700 - 0800,18,30,50,85,0,0,0,0,0,4,139,1,4,
MCO,Airside 1,3/16/2013,0900 - 1000,55,88,41,67,97,185,298,0,0,18,706,3,7,
MCO,Airside 1,3/16/2013,1000 - 1100,37,46,5,7,128,9,0,0,0,7,156,1,7,
MCO,Airside 1,3/16/2013,1200 - 1300,31,64,96,88,101,95,8,0,0,10,398,3,8,
MCO,Airside 1,3/16/2013,1300 - 1400,21,67,84,27,27,25,2,0,0,6,171,2,8,
MCO,Airside 1,3/16/2013,1400 - 1500,59,94,13,3,19,20,53,7,0,4,119,1,9,
MCO,Airside 1,3/16/2013,1500 - 1600,39,61,34,5,32,77,2,0,0,5,155,2,14,
MCO,Airside 1,3/16/2013,1600 - 1700,17,43,153,99,41,0,0,0,0,9,302,2,14,
MCO,Airside 1,3/16/2013,1700 - 1800,18,48,193,57,65,7,0,0,0,10,332,3,10,
MCO,Airside 1,3/16/2013,1800 - 1900,35,60,10,87,141,53,0,0,0,7,298,2,11,
MCO,Airside 1,3/16/2013,1900 - 2000,24,55,107,71,78,26,0,0,0,7,289,2,11,
MCO,Airside 1,3/16/2013,2000 - 2100,22,40,50,112,38,0,0,0,0,4,204,2,9,
MCO,Airside 1,3/16/2013,2200 - 2300,24,57,57,49,19,24,0,0,0,9,158,1,6,
MCO,Airside 4,3/16/2013,1200 - 1300,13,20,168,63,0,0,0,0,0,7,238,1,13,
MCO,Airside 4,3/16/2013,1300 - 1400,9,24,390,111,0,0,0,0,0,13,514,2,13,
MCO,Airside 4,3/16/2013,1500 - 1600,15,32,162,143,6,0,0,0,0,10,321,1,13,
MCO,Airside 4,3/16/2013,1600 - 1700,15,37,299,155,70,0,0,0,0,14,538,3,15,
MCO,Airside 4,3/16/2013,1700 - 1800,45,83,89,115,150,166,204,0,0,17,741,2,17,
MCO,Airside 4,3/16/2013,1800 - 1900,49,81,94,56,136,240,269,0,0,23,818,2,19,
MCO,Airside 4,3/16/2013,1900 - 2000,23,61,68,31,0,29,4,0,0,3,135,1,15,
MCO,Airside 4,3/16/2013,2100 - 2200,12,22,86,46,0,0,0,0,0,6,138,1,7,
MCO,Airside 4,3/16/2013,2300 - 0000,11,24,250,105,0,0,0,0,0,18,373,2,7,
MCO,Airside 1,3/17/2013,0800 - 0900,48,91,24,36,34,31,66,4,0,4,199,1,5,
MCO,Airside 1,3/17/2013,1200 - 1300,19,46,114,58,57,3,0,0,0,7,239,2,9,
MCO,Airside 1,3/17/2013,1300 - 1400,9,25,81,28,0,0,0,0,0,4,113,2,8,
MCO,Airside 1,3/17/2013,1400 - 1500,23,46,88,47,90,2,0,0,0,8,235,2,11,
MCO,Airside 1,3/17/2013,1500 - 1600,14,39,84,43,19,0,0,0,0,4,150,2,10,
MCO,Airside 1,3/17/2013,1600 - 1700,21,45,81,72,56,0,0,0,0,7,216,2,11,
MCO,Airside 1,3/17/2013,1700 - 1800,17,46,152,46,58,4,0,0,0,5,265,2,9,
MCO,Airside 1,3/17/2013,1800 - 1900,21,36,46,69,32,0,0,0,0,4,151,1,10,
MCO,Airside 1,3/17/2013,1900 - 2000,17,44,139,83,56,0,0,0,0,7,285,2,10,
MCO,Airside 1,3/17/2013,2000 - 2100,11,25,57,23,0,0,0,0,0,3,83,1,9,
MCO,Airside 1,3/17/2013,2200 - 2300,8,22,104,19,0,0,0,0,0,3,126,1,11,
MCO,Airside 4,3/17/2013,0000 - 0100,15,29,89,112,0,0,0,0,0,6,207,1,8,
MCO,Airside 4,3/17/2013,1100 - 1200,15,28,84,81,0,0,0,0,0,1,166,1,6,
MCO,Airside 4,3/17/2013,1200 - 1300,14,21,125,78,0,0,0,0,0,6,209,1,13,
MCO,Airside 4,3/17/2013,1600 - 1700,30,72,230,346,136,53,129,0,0,27,921,3,20,
MCO,Airside 4,3/17/2013,1700 - 1800,25,52,207,25,145,80,0,0,0,9,466,2,19,
MCO,Airside 4,3/17/2013,1800 - 1900,16,43,420,191,151,0,0,0,0,16,778,3,18,
MCO,Airside 1,3/18/2013,0900 - 1000,28,51,51,55,62,31,0,0,0,5,204,1,7,
MCO,Airside 1,3/18/2013,1200 - 1300,7,26,152,42,0,0,0,0,0,7,201,2,15,
MCO,Airside 1,3/18/2013,1400 - 1500,12,30,161,67,0,0,0,0,0,7,235,2,13,
MCO,Airside 1,3/18/2013,1500 - 1600,11,29,278,135,0,0,0,0,0,10,423,4,16,
MCO,Airside 1,3/18/2013,1600 - 1700,20,36,33,56,13,0,0,0,0,3,105,1,12,
MCO,Airside 1,3/18/2013,1700 - 1800,5,17,208,8,0,0,0,0,0,8,224,2,12,
MCO,Airside 1,3/18/2013,1800 - 1900,17,34,60,74,12,0,0,0,0,5,151,1,10,
MCO,Airside 1,3/18/2013,1900 - 2000,17,46,115,52,42,3,0,0,0,6,218,2,11,
MCO,Airside 1,3/18/2013,2200 - 2300,14,27,60,51,0,0,0,0,0,4,115,1,10,
MCO,Airside 4,3/18/2013,1600 - 1700,42,83,181,117,48,144,234,0,0,17,741,3,11,
MCO,Airside 4,3/18/2013,1700 - 1800,66,89,20,0,3,39,213,0,0,4,279,1,12,
MCO,Airside 4,3/18/2013,1800 - 1900,41,74,46,72,82,68,81,0,0,11,360,1,12,
MCO,Airside 4,3/18/2013,2100 - 2200,32,62,102,105,100,115,12,0,0,13,447,1,11,
MCO,Airside 1,3/19/2013,0900 - 1000,18,35,78,88,19,0,0,0,0,5,190,1,9,
MCO,Airside 1,3/19/2013,1100 - 1200,13,30,78,49,0,0,0,0,0,2,129,1,8,
MCO,Airside 1,3/19/2013,1200 - 1300,5,12,67,0,0,0,0,0,0,2,69,1,11,
MCO,Airside 1,3/19/2013,1300 - 1400,9,18,64,9,0,0,0,0,0,3,76,1,9,
MCO,Airside 1,3/19/2013,1400 - 1500,10,25,169,57,0,0,0,0,0,7,233,2,12,
MCO,Airside 1,3/19/2013,1500 - 1600,12,27,90,59,0,0,0,0,0,5,154,2,14,
MCO,Airside 1,3/19/2013,1600 - 1700,21,56,86,59,37,21,0,0,0,5,208,2,14,
MCO,Airside 1,3/19/2013,1700 - 1800,12,24,106,60,0,0,0,0,0,4,170,2,8,
MCO,Airside 1,3/19/2013,1900 - 2000,47,98,88,114,71,61,122,53,0,15,524,4,13,
MCO,Airside 1,3/19/2013,2000 - 2100,46,60,7,1,23,62,0,0,0,3,96,1,11,
MCO,Airside 1,3/19/2013,2200 - 2300,10,24,80,26,0,0,0,0,0,4,110,1,11,
MCO,Airside 4,3/19/2013,1600 - 1700,34,71,193,100,128,178,82,0,0,21,702,3,13,
MCO,Airside 4,3/19/2013,1700 - 1800,37,63,39,219,233,203,15,0,0,25,734,2,18,
MCO,Airside 4,3/19/2013,1800 - 1900,38,66,56,42,112,104,30,0,0,10,354,1,17,
MCO,Airside 4,3/19/2013,1900 - 2000,48,69,14,27,122,186,94,0,0,12,455,1,16,
MCO,Airside 1,3/20/2013,0900 - 1000,29,56,53,59,60,39,0,0,0,5,216,1,7,
MCO,Airside 1,3/20/2013,1100 - 1200,20,37,52,66,30,0,0,0,0,5,153,1,13,
MCO,Airside 1,3/20/2013,1200 - 1300,4,14,86,0,0,0,0,0,0,3,89,1,12,
MCO,Airside 1,3/20/2013,1300 - 1400,18,44,101,65,44,0,0,0,0,6,216,2,13,
MCO,Airside 1,3/20/2013,1400 - 1500,7,19,110,12,0,0,0,0,0,4,126,1,13,
MCO,Airside 1,3/20/2013,1500 - 1600,1,7,24,0,0,0,0,0,0,0,24,1,8,
MCO,Airside 1,3/20/2013,1600 - 1700,26,69,85,51,81,27,5,0,0,8,257,2,10,
MCO,Airside 1,3/20/2013,1700 - 1800,13,28,107,79,0,0,0,0,0,6,192,2,9,
MCO,Airside 1,3/20/2013,1800 - 1900,17,31,65,73,4,0,0,0,0,4,146,1,9,
MCO,Airside 1,3/20/2013,1900 - 2000,30,63,65,64,63,58,2,0,0,9,261,2,9,
MCO,Airside 1,3/20/2013,2200 - 2300,13,27,92,66,0,0,0,0,0,4,162,1,12,
MCO,Airside 4,3/20/2013,1600 - 1700,22,45,115,132,92,0,0,0,0,11,350,2,15,
MCO,Airside 4,3/20/2013,1700 - 1800,65,111,37,92,159,162,533,173,0,33,1189,3,17,
MCO,Airside 4,3/20/2013,1900 - 2000,38,58,32,52,125,115,0,0,0,9,333,1,15,
MCO,Airside 4,3/20/2013,2000 - 2100,33,69,114,103,87,82,54,0,0,12,452,1,16,
MCO,Airside 1,3/21/2013,0800 - 0900,33,51,18,53,71,31,0,0,0,5,178,1,8,
MCO,Airside 1,3/21/2013,1100 - 1200,17,46,84,51,18,4,0,0,0,2,159,1,16,
MCO,Airside 1,3/21/2013,1200 - 1300,5,15,90,0,0,0,0,0,0,3,93,1,14,
MCO,Airside 1,3/21/2013,1400 - 1500,8,16,126,8,0,0,0,0,0,3,137,1,17,
MCO,Airside 1,3/21/2013,1500 - 1600,13,30,139,106,0,0,0,0,0,9,254,3,15,
MCO,Airside 1,3/21/2013,1600 - 1700,14,33,175,120,12,0,0,0,0,9,316,2,15,
MCO,Airside 1,3/21/2013,1700 - 1800,32,83,123,69,65,70,52,0,0,11,390,3,10,
MCO,Airside 1,3/21/2013,1800 - 1900,40,70,12,42,58,43,27,0,0,4,186,1,9,
MCO,Airside 1,3/21/2013,1900 - 2000,32,61,18,48,107,7,1,0,0,6,187,2,9,
MCO,Airside 1,3/21/2013,2000 - 2100,23,44,35,50,38,0,0,0,0,4,127,1,8,
MCO,Airside 1,3/21/2013,2200 - 2300,16,46,171,77,45,2,0,0,0,6,301,2,8,
MCO,Airside 4,3/21/2013,1600 - 1700,34,61,173,109,234,260,6,0,0,29,811,3,19,
MCO,Airside 4,3/21/2013,1700 - 1800,38,52,32,5,160,74,0,0,0,9,280,1,19,
MCO,Airside 4,3/21/2013,1800 - 1900,17,37,211,177,57,0,0,0,0,13,458,1,18,
MCO,Airside 4,3/21/2013,1900 - 2000,17,33,122,150,5,0,0,0,0,7,284,1,18,
MCO,Airside 1,3/22/2013,0900 - 1000,39,67,67,76,278,138,56,0,0,10,625,3,7,
MCO,Airside 1,3/22/2013,1100 - 1200,10,20,185,43,0,0,0,0,0,6,234,1,7,
MCO,Airside 1,3/22/2013,1200 - 1300,19,44,109,66,63,0,0,0,0,11,249,2,14,
MCO,Airside 1,3/22/2013,1300 - 1400,12,23,101,45,0,0,0,0,0,4,150,1,16,
MCO,Airside 1,3/22/2013,1400 - 1500,8,18,84,7,0,0,0,0,0,2,93,1,15,
MCO,Airside 1,3/22/2013,1500 - 1600,8,20,125,16,0,0,0,0,0,4,145,2,17,
MCO,Airside 1,3/22/2013,1600 - 1700,48,112,62,48,49,26,61,46,0,10,302,2,10,
MCO,Airside 1,3/22/2013,1700 - 1800,59,110,29,35,35,11,42,59,0,8,219,2,9,
MCO,Airside 1,3/22/2013,1800 - 1900,52,97,73,6,3,46,143,14,0,8,293,2,10,
MCO,Airside 1,3/22/2013,1900 - 2000,48,77,60,2,10,147,96,0,0,7,322,3,10,
MCO,Airside 1,3/22/2013,2200 - 2300,21,44,54,59,42,0,0,0,0,3,158,1,7,
MCO,Airside 4,3/22/2013,1600 - 1700,60,113,147,133,69,175,345,233,0,29,1131,4,15,
MCO,Airside 4,3/22/2013,1900 - 2000,25,46,97,109,117,6,0,0,0,9,338,1,11,
MCO,Airside 4,3/22/2013,2000 - 2100,29,64,167,140,148,108,21,0,0,16,600,2,12,
MCO,Airside 1,3/23/2013,0700 - 0800,1,5,132,0,0,0,0,0,0,5,137,1,7,
MCO,Airside 1,3/23/2013,0800 - 0900,35,60,22,54,67,54,0,0,0,7,204,1,7,
MCO,Airside 1,3/23/2013,0900 - 1000,44,78,34,112,107,124,119,0,0,14,510,2,8,
MCO,Airside 1,3/23/2013,1000 - 1100,43,56,2,0,97,48,0,0,0,4,151,1,8,
MCO,Airside 1,3/23/2013,1200 - 1300,22,54,156,198,111,12,0,0,0,16,493,4,18,
MCO,Airside 1,3/23/2013,1300 - 1400,8,20,164,36,0,0,0,0,0,6,206,2,18,
MCO,Airside 1,3/23/2013,1400 - 1500,7,17,246,17,0,0,0,0,0,7,270,2,17,
MCO,Airside 1,3/23/2013,1500 - 1600,7,20,130,21,0,0,0,0,0,2,153,2,15,
MCO,Airside 1,3/23/2013,1600 - 1700,13,31,176,89,4,0,0,0,0,9,278,2,10,
MCO,Airside 1,3/23/2013,1700 - 1800,8,31,208,23,2,0,0,0,0,8,241,2,11,
MCO,Airside 1,3/23/2013,1800 - 1900,42,83,81,136,80,69,160,0,0,17,543,4,10,
MCO,Airside 1,3/23/2013,1900 - 2000,30,52,18,24,43,11,0,0,0,3,99,1,8,
MCO,Airside 1,3/23/2013,2000 - 2100,29,38,10,41,63,0,0,0,0,3,117,1,8,
MCO,Airside 1,3/23/2013,2100 - 2200,43,86,54,26,37,52,72,0,0,7,248,2,7,
MCO,Airside 1,3/23/2013,2300 - 0000,20,43,63,48,42,0,0,0,0,5,158,1,6,
MCO,Airside 4,3/23/2013,1500 - 1600,17,33,132,155,14,0,0,0,0,10,311,1,16,
MCO,Airside 4,3/23/2013,1600 - 1700,22,60,280,122,66,92,0,0,0,14,574,2,16,
MCO,Airside 4,3/23/2013,1700 - 1800,38,62,67,196,288,289,10,0,0,24,874,3,16,
MCO,Airside 4,3/23/2013,1800 - 1900,52,83,57,63,72,169,262,0,0,18,641,2,15,
MCO,Airside 4,3/23/2013,1900 - 2000,64,96,64,16,14,100,324,55,0,16,589,2,18,
MCO,Airside 1,3/24/2013,0900 - 1000,15,32,77,65,6,0,0,0,0,3,151,1,7,
MCO,Airside 1,3/24/2013,1100 - 1200,32,73,69,56,76,55,14,0,0,9,279,2,10,
MCO,Airside 1,3/24/2013,1200 - 1300,43,82,72,18,40,22,97,0,0,8,257,2,10,
MCO,Airside 1,3/24/2013,1300 - 1400,42,70,36,17,123,116,52,0,0,9,353,3,18,
MCO,Airside 1,3/24/2013,1400 - 1500,28,58,127,21,179,37,0,0,0,13,377,3,19,
MCO,Airside 1,3/24/2013,1600 - 1700,44,88,56,39,46,43,89,0,0,6,279,2,9,
MCO,Airside 1,3/24/2013,1700 - 1800,49,103,31,49,28,18,69,21,0,6,222,2,7,
MCO,Airside 1,3/24/2013,1800 - 1900,48,95,44,43,0,1,70,16,0,5,179,2,6,
MCO,Airside 1,3/24/2013,1900 - 2000,45,74,24,3,0,29,25,0,0,3,84,1,6,
MCO,Airside 1,3/24/2013,2000 - 2100,44,71,48,26,70,106,75,0,0,7,332,3,11,
MCO,Airside 1,3/24/2013,2100 - 2200,38,58,9,29,114,57,0,0,0,7,216,2,10,
MCO,Airside 1,3/24/2013,2300 - 0000,15,30,79,71,0,0,0,0,0,5,155,1,11,
MCO,Airside 4,3/24/2013,1600 - 1700,21,61,173,156,97,20,2,0,0,14,462,1,17,
MCO,Airside 4,3/24/2013,1700 - 1800,58,110,110,68,139,250,417,140,0,41,1165,4,17,
MCO,Airside 4,3/24/2013,1900 - 2000,62,109,39,68,127,129,249,148,0,24,784,2,18,
MCO,Airside 1,3/25/2013,0800 - 0900,36,50,0,25,42,14,0,0,0,2,83,1,7,
MCO,Airside 1,3/25/2013,1100 - 1200,27,57,54,31,42,29,0,0,0,5,161,1,8,
MCO,Airside 1,3/25/2013,1200 - 1300,19,32,29,64,3,0,0,0,0,3,99,1,9,
MCO,Airside 1,3/25/2013,1300 - 1400,13,36,84,32,6,0,0,0,0,4,126,1,17,
MCO,Airside 1,3/25/2013,1400 - 1500,15,35,219,167,16,0,0,0,0,7,409,3,19,
MCO,Airside 1,3/25/2013,1500 - 1600,2,6,32,0,0,0,0,0,0,1,33,1,5,
MCO,Airside 1,3/25/2013,1600 - 1700,23,54,93,110,49,25,0,0,0,9,286,2,11,
MCO,Airside 1,3/25/2013,1700 - 1800,12,33,155,59,8,0,0,0,0,6,228,2,8,
MCO,Airside 1,3/25/2013,1800 - 1900,18,39,68,61,33,0,0,0,0,5,167,2,8,
MCO,Airside 1,3/25/2013,1900 - 2000,15,35,44,38,9,0,0,0,0,2,93,1,7,
MCO,Airside 1,3/25/2013,2100 - 2200,5,13,172,0,0,0,0,0,0,3,175,1,9,
MCO,Airside 1,3/25/2013,2200 - 2300,17,36,74,57,27,0,0,0,0,4,162,1,9,
MCO,Airside 4,3/25/2013,1600 - 1700,25,52,141,94,129,54,0,0,0,14,432,2,11,
MCO,Airside 4,3/25/2013,1700 - 1800,22,41,168,254,143,0,0,0,0,24,589,2,11,
MCO,Airside 4,3/25/2013,1800 - 1900,30,61,85,74,85,70,3,0,0,10,327,1,11,
MCO,Airside 4,3/25/2013,2000 - 2100,32,60,87,117,110,120,0,0,0,14,448,1,12,
MCO,Airside 1,3/26/2013,0900 - 1000,12,25,38,21,0,0,0,0,0,2,61,1,5,
MCO,Airside 1,3/26/2013,1100 - 1200,24,56,53,35,35,19,0,0,0,5,147,1,6,
MCO,Airside 1,3/26/2013,1200 - 1300,39,77,30,35,85,51,27,0,0,8,236,2,8,
MCO,Airside 1,3/26/2013,1300 - 1400,26,40,10,40,29,0,0,0,0,3,82,1,14,
MCO,Airside 1,3/26/2013,1400 - 1500,19,45,163,119,84,0,0,0,0,11,377,3,15,
MCO,Airside 1,3/26/2013,1500 - 1600,11,24,114,51,0,0,0,0,0,4,169,2,15,
MCO,Airside 1,3/26/2013,1600 - 1700,29,73,74,96,58,33,19,0,0,8,288,2,10,
MCO,Airside 1,3/26/2013,1700 - 1800,24,46,12,51,21,1,0,0,0,3,88,1,8,
MCO,Airside 1,3/26/2013,1800 - 1900,23,50,113,108,107,14,0,0,0,12,354,3,9,
MCO,Airside 1,3/26/2013,1900 - 2000,29,52,31,64,47,28,0,0,0,4,174,2,9,
MCO,Airside 1,3/26/2013,2000 - 2100,19,38,43,59,13,0,0,0,0,4,119,1,8,
MCO,Airside 1,3/26/2013,2200 - 2300,19,38,53,65,23,0,0,0,0,4,145,1,8,
MCO,Airside 4,3/26/2013,1600 - 1700,41,89,169,150,58,153,202,0,0,24,756,3,12,
MCO,Airside 4,3/26/2013,1700 - 1800,67,109,25,19,116,136,275,145,0,19,735,2,12,
MCO,Airside 4,3/26/2013,1800 - 1900,81,107,4,25,60,56,312,324,0,17,798,2,15,
MCO,Airside 1,3/27/2013,0800 - 0900,45,72,9,26,37,40,35,0,0,5,152,1,5,
MCO,Airside 1,3/27/2013,1200 - 1300,34,81,61,48,50,39,39,0,0,13,250,2,7,
MCO,Airside 1,3/27/2013,1300 - 1400,32,54,36,52,104,39,0,0,0,5,236,2,14,
MCO,Airside 1,3/27/2013,1400 - 1500,24,50,78,58,76,17,0,0,0,6,235,2,13,
MCO,Airside 1,3/27/2013,1500 - 1600,25,38,33,46,46,0,0,0,0,3,128,2,12,
MCO,Airside 1,3/27/2013,1600 - 1700,45,113,61,49,37,33,36,44,0,14,274,2,7,
MCO,Airside 1,3/27/2013,1700 - 1800,24,63,79,79,28,32,5,0,0,20,243,2,6,
MCO,Airside 1,3/27/2013,1800 - 1900,31,66,25,37,17,23,6,0,0,6,114,1,6,
MCO,Airside 1,3/27/2013,1900 - 2000,52,83,13,19,36,47,74,0,0,7,196,2,7,
MCO,Airside 1,3/27/2013,2200 - 2300,16,34,66,54,12,0,0,0,0,4,136,1,9,
MCO,Airside 4,3/27/2013,1600 - 1700,18,35,132,140,37,0,0,0,0,9,318,1,14,
MCO,Airside 4,3/27/2013,1700 - 1800,20,48,308,244,134,25,0,0,0,19,730,2,15,
MCO,Airside 4,3/27/2013,1800 - 1900,61,104,36,59,89,153,361,68,0,19,785,2,15,
MCO,Airside 4,3/27/2013,1900 - 2000,60,84,14,6,60,120,220,0,0,13,433,1,14,
MCO,Airside 4,3/27/2013,2000 - 2100,31,73,52,35,2,1,39,0,0,4,133,1,11,
MCO,Airside 1,3/28/2013,0900 - 1000,26,51,69,59,58,28,0,0,0,4,218,1,8,
MCO,Airside 1,3/28/2013,1200 - 1300,24,53,98,35,99,14,0,0,0,6,252,2,8,
MCO,Airside 1,3/28/2013,1300 - 1400,9,20,98,19,0,0,0,0,0,3,120,1,12,
MCO,Airside 1,3/28/2013,1400 - 1500,12,26,160,62,0,0,0,0,0,6,228,2,14,
MCO,Airside 1,3/28/2013,1500 - 1600,1,7,31,0,0,0,0,0,0,1,32,1,3,
