Airport,Terminal,Date,Hour,Average,Max,p015,p1630,p3145,p4660,p6190,p91120,p121Plus,Excluded,Total,Flights,Booths,
ATL,Concourse F,8/12/2013,2100 - 2200,15,25,53,66,0,0,0,0,0,6,125,1,4,
ATL,Concourse E,8/13/2013,1200 - 1300,12,25,147,50,0,0,0,0,0,6,203,1,28,
ATL,Concourse E,8/13/2013,1300 - 1400,19,51,252,313,127,8,0,0,0,22,722,4,31,
ATL,Concourse E,8/13/2013,1400 - 1500,21,73,600,465,144,143,46,0,0,50,1448,7,41,
ATL,Concourse E,8/13/2013,1500 - 1600,35,107,341,259,172,138,185,53,0,40,1188,5,48,
ATL,Concourse E,8/13/2013,1600 - 1700,22,91,201,253,56,25,38,1,0,19,593,3,33,
ATL,Concourse E,8/13/2013,1700 - 1800,24,66,247,515,325,31,9,0,0,30,1157,7,37,
ATL,Concourse E,8/13/2013,1800 - 1900,22,70,370,305,215,60,30,0,0,27,1007,6,41,
ATL,Concourse E,8/13/2013,1900 - 2000,9,22,137,18,0,0,0,0,0,5,160,1,23,
ATL,Concourse E,8/13/2013,2000 - 2100,2,9,79,0,0,0,0,0,0,3,82,1,21,
ATL,Concourse F,8/13/2013,0500 - 0600,11,54,629,166,67,20,0,0,0,28,910,5,28,
ATL,Concourse F,8/13/2013,0600 - 0700,14,51,404,153,96,11,0,0,0,20,684,3,27,
ATL,Concourse F,8/13/2013,0700 - 0800,8,22,601,68,0,0,0,0,0,20,689,3,26,
ATL,Concourse F,8/13/2013,1000 - 1100,5,12,64,0,0,0,0,0,0,2,66,1,15,
ATL,Concourse F,8/13/2013,1100 - 1200,15,37,218,176,34,0,0,0,0,12,440,2,21,
ATL,Concourse F,8/13/2013,1200 - 1300,10,31,532,192,3,0,0,0,0,22,749,5,29,
ATL,Concourse F,8/13/2013,1300 - 1400,8,19,180,24,0,0,0,0,0,5,209,1,29,
ATL,Concourse F,8/13/2013,1400 - 1500,16,48,405,200,110,15,0,0,0,23,753,3,27,
ATL,Concourse F,8/13/2013,1500 - 1600,24,43,98,338,154,0,0,0,0,18,608,4,26,
ATL,Concourse F,8/13/2013,1600 - 1700,14,32,265,229,7,0,0,0,0,16,517,2,29,
ATL,Concourse F,8/13/2013,1700 - 1800,10,30,177,60,0,0,0,0,0,7,244,1,22,
ATL,Concourse F,8/13/2013,1800 - 1900,3,12,133,0,0,0,0,0,0,3,136,1,16,
ATL,Concourse F,8/13/2013,1900 - 2000,6,23,295,34,0,0,0,0,0,10,339,2,20,
ATL,Concourse F,8/13/2013,2000 - 2100,17,40,282,386,42,0,0,0,0,21,731,3,30,
ATL,Concourse E,8/14/2013,1300 - 1400,6,22,667,59,0,0,0,0,0,22,748,4,32,
ATL,Concourse E,8/14/2013,1400 - 1500,19,69,589,338,173,83,14,0,0,38,1235,6,36,
ATL,Concourse E,8/14/2013,1500 - 1600,19,60,457,415,155,41,0,0,0,36,1104,5,32,
ATL,Concourse E,8/14/2013,1600 - 1700,27,79,162,206,110,47,50,0,0,18,593,3,24,
ATL,Concourse E,8/14/2013,1700 - 1800,21,65,506,590,207,116,7,0,0,41,1467,8,33,
ATL,Concourse E,8/14/2013,1800 - 1900,17,56,433,431,100,25,0,0,0,32,1021,6,40,
ATL,Concourse E,8/14/2013,1900 - 2000,5,22,447,18,0,0,0,0,0,12,477,3,27,
ATL,Concourse E,8/14/2013,2000 - 2100,4,17,270,3,0,0,0,0,0,6,279,2,28,
ATL,Concourse F,8/14/2013,0500 - 0600,13,58,733,221,167,20,0,0,0,37,1178,7,30,
ATL,Concourse F,8/14/2013,0600 - 0700,14,43,516,314,74,0,0,0,0,30,934,4,31,
ATL,Concourse F,8/14/2013,1000 - 1100,11,25,229,71,0,0,0,0,0,13,313,2,19,
ATL,Concourse F,8/14/2013,1100 - 1200,7,30,438,72,0,0,0,0,0,15,525,3,21,
ATL,Concourse F,8/14/2013,1200 - 1300,21,67,350,337,123,61,5,0,0,27,903,5,30,
ATL,Concourse F,8/14/2013,1300 - 1400,21,43,69,161,41,0,0,0,0,10,281,2,20,
ATL,Concourse F,8/14/2013,1400 - 1500,15,53,254,131,45,18,0,0,0,13,461,2,16,
ATL,Concourse F,8/14/2013,1500 - 1600,35,96,131,300,80,41,136,16,0,23,727,4,17,
ATL,Concourse F,8/14/2013,1600 - 1700,51,132,47,165,107,57,130,72,20,23,621,4,18,
ATL,Concourse F,8/14/2013,1700 - 1800,54,115,22,56,63,2,23,66,0,7,239,1,18,
ATL,Concourse F,8/14/2013,1800 - 1900,37,95,8,71,150,24,9,7,0,9,278,2,14,
ATL,Concourse F,8/14/2013,1900 - 2000,23,38,25,92,13,0,0,0,0,5,135,1,10,
ATL,Concourse F,8/14/2013,2000 - 2100,11,28,306,152,0,0,0,0,0,14,472,2,15,
ATL,Concourse F,8/14/2013,2100 - 2200,17,35,69,65,24,0,0,0,0,4,162,1,4,
ATL,Concourse E,8/15/2013,1300 - 1400,13,36,346,206,31,0,0,0,0,15,598,3,39,
ATL,Concourse E,8/15/2013,1400 - 1500,34,96,329,330,214,81,278,11,0,38,1281,6,42,
ATL,Concourse E,8/15/2013,1500 - 1600,37,119,310,340,117,69,177,118,0,39,1170,5,51,
ATL,Concourse E,8/15/2013,1600 - 1700,31,65,41,6,105,14,7,0,0,6,179,1,26,
ATL,Concourse E,8/15/2013,1700 - 1800,24,63,348,480,469,56,3,0,0,44,1400,8,40,
ATL,Concourse E,8/15/2013,1800 - 1900,18,55,483,784,94,13,0,0,0,43,1417,9,34,
ATL,Concourse E,8/15/2013,1900 - 2000,21,41,106,199,105,0,0,0,0,12,422,2,34,
ATL,Concourse E,8/15/2013,2000 - 2100,3,13,113,0,0,0,0,0,0,4,117,1,25,
ATL,Concourse F,8/15/2013,0500 - 0600,12,46,505,241,72,1,0,0,0,28,847,5,28,
ATL,Concourse F,8/15/2013,0600 - 0700,12,36,491,173,32,0,0,0,0,24,720,3,26,
ATL,Concourse F,8/15/2013,0700 - 0800,8,27,346,87,0,0,0,0,0,10,443,2,26,
ATL,Concourse F,8/15/2013,0800 - 0900,8,21,181,51,0,0,0,0,0,4,236,1,14,
ATL,Concourse F,8/15/2013,1000 - 1100,2,8,71,0,0,0,0,0,0,1,72,1,15,
ATL,Concourse F,8/15/2013,1100 - 1200,9,31,409,98,5,0,0,0,0,12,524,3,21,
ATL,Concourse F,8/15/2013,1200 - 1300,7,24,454,74,0,0,0,0,0,15,543,3,33,
ATL,Concourse F,8/15/2013,1300 - 1400,8,24,671,75,0,0,0,0,0,22,768,5,33,
ATL,Concourse F,8/15/2013,1400 - 1500,45,103,148,158,357,119,248,71,0,33,1134,4,31,
ATL,Concourse F,8/15/2013,1500 - 1600,16,77,223,79,1,13,11,0,0,12,339,3,19,
