airline,airlineid,sourceairport,source_airportid,dest_airport,dest_airport_id,code_share,stops,acquipment,airportid,Source_name,city,Source_country,Source_iata,icao,source_lat,source_long,alt,timezone,dst,tz_database_zone,airportid,Dest_Name,city,Dest_country,Dest_iata,icao,dest_lat,dest_long,alt,timezone,dst,tz_database_zone
UA,5209,JFK,3797,BOG,2709,Y,0,330,3797,John F Kennedy Intl,New York,United States,JFK,KJFK,40.639751,-73.778925,13,-5,A,America/New_York,2709,Eldorado Intl,Bogota,Colombia,BOG,SKBO,4.701594,-74.146947,8361,-5,U,America/Bogota
UA,5209,JFK,3797,BRU,302,Y,0,333,3797,John F Kennedy Intl,New York,United States,JFK,KJFK,40.639751,-73.778925,13,-5,A,America/New_York,302,Brussels Natl,Brussels,Belgium,BRU,EBBR,50.901389,4.484444,184,1,E,Europe/Brussels
UA,5209,JFK,3797,CAI,1128,Y,0,773,3797,John F Kennedy Intl,New York,United States,JFK,KJFK,40.639751,-73.778925,13,-5,A,America/New_York,1128,Cairo Intl,Cairo,Egypt,CAI,HECA,30.121944,31.405556,382,2,U,Africa/Cairo
UA,5209,JFK,3797,DUB,599,Y,0,330,3797,John F Kennedy Intl,New York,United States,JFK,KJFK,40.639751,-73.778925,13,-5,A,America/New_York,599,Dublin,Dublin,Ireland,DUB,EIDW,53.421333,-6.270075,242,0,E,Europe/Dublin
UA,5209,JFK,3797,FRA,340,Y,0,388 744,3797,John F Kennedy Intl,New York,United States,JFK,KJFK,40.639751,-73.778925,13,-5,A,America/New_York,340,Frankfurt Main,Frankfurt,Germany,FRA,EDDF,50.026421,8.543125,364,1,E,Europe/Berlin
UA,5209,JFK,3797,GVA,1665,Y,0,333,3797,John F Kennedy Intl,New York,United States,JFK,KJFK,40.639751,-73.778925,13,-5,A,America/New_York,1665,Geneve Cointrin,Geneva,Switzerland,GVA,LSGG,46.238064,6.10895,1411,1,E,Europe/Paris
UA,5209,JFK,3797,IAD,3714,Y,0,CRJ,3797,John F Kennedy Intl,New York,United States,JFK,KJFK,40.639751,-73.778925,13,-5,A,America/New_York,3714,Washington Dulles Intl,Washington,United States,IAD,KIAD,38.944533,-77.455811,313,-5,A,America/New_York
UA,5209,JFK,3797,ICN,3930,Y,0,77W,3797,John F Kennedy Intl,New York,United States,JFK,KJFK,40.639751,-73.778925,13,-5,A,America/New_York,3930,Incheon Intl,Seoul,South Korea,ICN,RKSI,37.469075,126.450517,23,9,U,Asia/Seoul
UA,5209,JFK,3797,JNB,813,Y,0,346,3797,John F Kennedy Intl,New York,United States,JFK,KJFK,40.639751,-73.778925,13,-5,A,America/New_York,813,Johannesburg Intl,Johannesburg,South Africa,JNB,FAJS,-26.139166,28.246,5558,2,U,Africa/Johannesburg
UA,5209,JFK,3797,LAX,3484,,0,757,3797,John F Kennedy Intl,New York,United States,JFK,KJFK,40.639751,-73.778925,13,-5,A,America/New_York,3484,Los Angeles Intl,Los Angeles,United States,LAX,KLAX,33.942536,-118.408075,126,-8,A,America/Los_Angeles
UA,5209,JFK,3797,MUC,346,Y,0,333,3797,John F Kennedy Intl,New York,United States,JFK,KJFK,40.639751,-73.778925,13,-5,A,America/New_York,346,Franz Josef Strauss,Munich,Germany,MUC,EDDM,48.353783,11.786086,1487,1,E,Europe/Berlin
UA,5209,JFK,3797,NRT,2279,Y,0,77W,3797,John F Kennedy Intl,New York,United States,JFK,KJFK,40.639751,-73.778925,13,-5,A,America/New_York,2279,Narita Intl,Tokyo,Japan,NRT,RJAA,35.764722,140.386389,141,9,U,Asia/Tokyo
UA,5209,JFK,3797,PEK,3364,Y,0,773,3797,John F Kennedy Intl,New York,United States,JFK,KJFK,40.639751,-73.778925,13,-5,A,America/New_York,3364,Capital Intl,Beijing,China,PEK,ZBAA,40.080111,116.584556,116,8,U,Asia/Chongqing
UA,5209,JFK,3797,PTY,1871,Y,0,738,3797,John F Kennedy Intl,New York,United States,JFK,KJFK,40.639751,-73.778925,13,-5,A,America/New_York,1871,Tocumen Intl,Panama City,Panama,PTY,MPTO,9.071364,-79.383453,135,-5,U,America/Panama
UA,5209,JFK,3797,SAL,1892,Y,0,320,3797,John F Kennedy Intl,New York,United States,JFK,KJFK,40.639751,-73.778925,13,-5,A,America/New_York,1892,El Salvador Intl,San Salvador,El Salvador,SAL,MSLP,13.440947,-89.055728,101,-6,U,America/El_Salvador
UA,5209,JFK,3797,SFO,3469,,0,757,3797,John F Kennedy Intl,New York,United States,JFK,KJFK,40.639751,-73.778925,13,-5,A,America/New_York,3469,San Francisco Intl,San Francisco,United States,SFO,KSFO,37.618972,-122.374889,13,-8,A,America/Los_Angeles
UA,5209,JFK,3797,VIE,1613,Y,0,772,3797,John F Kennedy Intl,New York,United States,JFK,KJFK,40.639751,-73.778925,13,-5,A,America/New_York,1613,Schwechat,Vienna,Austria,VIE,LOWW,48.110278,16.569722,600,1,E,Europe/Vienna
UA,5209,JFK,3797,ZRH,1678,Y,0,333,3797,John F Kennedy Intl,New York,United States,JFK,KJFK,40.639751,-73.778925,13,-5,A,America/New_York,1678,Zurich,Zurich,Switzerland,ZRH,LSZH,47.464722,8.549167,1416,1,E,Europe/Zurich
UA,5209,JNB,813,JFK,3797,Y,0,346,813,Johannesburg Intl,Johannesburg,South Africa,JNB,FAJS,-26.139166,28.246,5558,2,U,Africa/Johannesburg,3797,John F Kennedy Intl,New York,United States,JFK,KJFK,40.639751,-73.778925,13,-5,A,America/New_York
UA,5209,JST,4169,IAD,3714,Y,0,SF3,4169,John Murtha Johnstown-Cambria County Airport,Johnstown,United States,JST,KJST,40.316111,-78.833889,2284,-5,A,America/New_York,3714,Washington Dulles Intl,Washington,United States,IAD,KIAD,38.944533,-77.455811,313,-5,A,America/New_York
UA,5209,KIX,3992,SFO,3469,,0,777 788,3992,Kansai,Osaka,Japan,KIX,RJBB,34.4347222,135.244167,49,9,U,Asia/Tokyo,3469,San Francisco Intl,San Francisco,United States,SFO,KSFO,37.618972,-122.374889,13,-8,A,America/Los_Angeles
UA,5209,KOA,3514,DEN,3751,,0,752,3514,Kona Intl At Keahole,Kona,United States,KOA,PHKO,19.738767,-156.045631,47,-10,N,Pacific/Honolulu,3751,Denver Intl,Denver,United States,DEN,KDEN,39.861656,-104.673178,5431,-7,A,America/Denver
UA,5209,KOA,3514,LAX,3484,,0,753,3514,Kona Intl At Keahole,Kona,United States,KOA,PHKO,19.738767,-156.045631,47,-10,N,Pacific/Honolulu,3484,Los Angeles Intl,Los Angeles,United States,LAX,KLAX,33.942536,-118.408075,126,-8,A,America/Los_Angeles
UA,5209,KOA,3514,SFO,3469,,0,753 739 738,3514,Kona Intl At Keahole,Kona,United States,KOA,PHKO,19.738767,-156.045631,47,-10,N,Pacific/Honolulu,3469,San Francisco Intl,San Francisco,United States,SFO,KSFO,37.618972,-122.374889,13,-8,A,America/Los_Angeles
UA,5209,KWI,2176,IAD,3714,,0,777,2176,Kuwait Intl,Kuwait,Kuwait,KWI,OKBK,29.226567,47.968928,206,3,U,Asia/Kuwait,3714,Washington Dulles Intl,Washington,United States,IAD,KIAD,38.944533,-77.455811,313,-5,A,America/New_York
UA,5209,LAN,3544,ORD,3830,Y,0,ERJ,3544,Capital City,Lansing,United States,LAN,KLAN,42.7787,-84.587357,861,-5,A,America/New_York,3830,Chicago Ohare Intl,Chicago,United States,ORD,KORD,41.978603,-87.904842,668,-6,A,America/Chicago
UA,5209,LAR,5746,DEN,3751,Y,0,EM2,5746,Laramie Regional Airport,Laramie,United States,LAR,KLAR,41.3121,-105.675,7284,-7,A,America/Denver,3751,Denver Intl,Denver,United States,DEN,KDEN,39.861656,-104.673178,5431,-7,A,America/Denver
UA,5209,LAS,3877,CLE,3486,,0,739 738,3877,Mc Carran Intl,Las Vegas,United States,LAS,KLAS,36.080056,-115.15225,2141,-8,A,America/Los_Angeles,3486,Cleveland Hopkins Intl,Cleveland,United States,CLE,KCLE,41.411689,-81.849794,791,-5,A,America/New_York
UA,5209,LAS,3877,DEN,3751,,0,320 752 319 738 739,3877,Mc Carran Intl,Las Vegas,United States,LAS,KLAS,36.080056,-115.15225,2141,-8,A,America/Los_Angeles,3751,Denver Intl,Denver,United States,DEN,KDEN,39.861656,-104.673178,5431,-7,A,America/Denver
UA,5209,LAS,3877,EWR,3494,,0,738 739 753 752 320,3877,Mc Carran Intl,Las Vegas,United States,LAS,KLAS,36.080056,-115.15225,2141,-8,A,America/Los_Angeles,3494,Newark Liberty Intl,Newark,United States,EWR,KEWR,40.6925,-74.168667,18,-5,A,America/New_York
UA,5209,LAS,3877,FAT,3687,Y,0,EM2,3877,Mc Carran Intl,Las Vegas,United States,LAS,KLAS,36.080056,-115.15225,2141,-8,A,America/Los_Angeles,3687,Fresno Yosemite Intl,Fresno,United States,FAT,KFAT,36.776194,-119.71814,336,-8,A,America/Los_Angeles
UA,5209,LAS,3877,IAD,3714,,0,320 752 739,3877,Mc Carran Intl,Las Vegas,United States,LAS,KLAS,36.080056,-115.15225,2141,-8,A,America/Los_Angeles,3714,Washington Dulles Intl,Washington,United States,IAD,KIAD,38.944533,-77.455811,313,-5,A,America/New_York
UA,5209,LAS,3877,IAH,3550,,0,738 319 739 320 73G,3877,Mc Carran Intl,Las Vegas,United States,LAS,KLAS,36.080056,-115.15225,2141,-8,A,America/Los_Angeles,3550,George Bush Intercontinental,Houston,United States,IAH,KIAH,29.984433,-95.341442,97,-6,A,America/Chicago
UA,5209,LAS,3877,LAX,3484,,0,752 738 319 320 739,3877,Mc Carran Intl,Las Vegas,United States,LAS,KLAS,36.080056,-115.15225,2141,-8,A,America/Los_Angeles,3484,Los Angeles Intl,Los Angeles,United States,LAX,KLAX,33.942536,-118.408075,126,-8,A,America/Los_Angeles
UA,5209,LAS,3877,ORD,3830,,0,73G 738 739 320 752 319,3877,Mc Carran Intl,Las Vegas,United States,LAS,KLAS,36.080056,-115.15225,2141,-8,A,America/Los_Angeles,3830,Chicago Ohare Intl,Chicago,United States,ORD,KORD,41.978603,-87.904842,668,-6,A,America/Chicago
UA,5209,LAS,3877,PSP,3839,Y,0,EM2,3877,Mc Carran Intl,Las Vegas,United States,LAS,KLAS,36.080056,-115.15225,2141,-8,A,America/Los_Angeles,3839,Palm Springs Intl,Palm Springs,United States,PSP,KPSP,33.829667,-116.506694,477,-8,A,America/Los_Angeles
UA,5209,LAS,3877,PTY,1871,Y,0,738,3877,Mc Carran Intl,Las Vegas,United States,LAS,KLAS,36.080056,-115.15225,2141,-8,A,America/Los_Angeles,1871,Tocumen Intl,Panama City,Panama,PTY,MPTO,9.071364,-79.383453,135,-5,U,America/Panama
UA,5209,LAS,3877,SFO,3469,,0,739 738 320 752 319 753,3877,Mc Carran Intl,Las Vegas,United States,LAS,KLAS,36.080056,-115.15225,2141,-8,A,America/Los_Angeles,3469,San Francisco Intl,San Francisco,United States,SFO,KSFO,37.618972,-122.374889,13,-8,A,America/Los_Angeles
UA,5209,LAX,3484,ABQ,4019,Y,0,CR7,3484,Los Angeles Intl,Los Angeles,United States,LAX,KLAX,33.942536,-118.408075,126,-8,A,America/Los_Angeles,4019,Albuquerque International Sunport,Albuquerque,United States,ABQ,KABQ,35.0402222,-106.6091944,5355,-7,A,America/Denver
UA,5209,LAX,3484,AKL,2006,Y,0,773 772,3484,Los Angeles Intl,Los Angeles,United States,LAX,KLAX,33.942536,-118.408075,126,-8,A,America/Los_Angeles,2006,Auckland Intl,Auckland,New Zealand,AKL,NZAA,-37.008056,174.791667,23,12,Z,Pacific/Auckland
UA,5209,LAX,3484,ASE,7001,Y,0,CR7,3484,Los Angeles Intl,Los Angeles,United States,LAX,KLAX,33.942536,-118.408075,126,-8,A,America/Los_Angeles,7001,Aspen Pitkin County Sardy Field,Aspen,United States,ASE,KASE,39.2232,-106.869,7820,-7,A,America/Denver
UA,5209,LAX,3484,AUS,3673,Y,0,CR7,3484,Los Angeles Intl,Los Angeles,United States,LAX,KLAX,33.942536,-118.408075,126,-8,A,America/Los_Angeles,3673,Austin Bergstrom Intl,Austin,United States,AUS,KAUS,30.194528,-97.669889,542,-6,A,America/Chicago
UA,5209,LAX,3484,BFL,3558,Y,0,EM2,3484,Los Angeles Intl,Los Angeles,United States,LAX,KLAX,33.942536,-118.408075,126,-8,A,America/Los_Angeles,3558,Meadows Fld,Bakersfield,United States,BFL,KBFL,35.433598,-119.05677,507,-8,A,America/Los_Angeles
UA,5209,LAX,3484,BJX,1815,,0,319,3484,Los Angeles Intl,Los Angeles,United States,LAX,KLAX,33.942536,-118.408075,126,-8,A,America/Los_Angeles,1815,Guanajuato Intl,Del Bajio,Mexico,BJX,MMLO,20.993464,-101.480847,5956,-6,S,America/Mexico_City
UA,5209,LAX,3484,BOI,3495,Y,0,CR7 CRJ,3484,Los Angeles Intl,Los Angeles,United States,LAX,KLAX,33.942536,-118.408075,126,-8,A,America/Los_Angeles,3495,Boise Air Terminal,Boise,United States,BOI,KBOI,43.564361,-116.222861,2871,-7,A,America/Denver
UA,5209,LAX,3484,BOS,3448,,0,752 753 320 739,3484,Los Angeles Intl,Los Angeles,United States,LAX,KLAX,33.942536,-118.408075,126,-8,A,America/Los_Angeles,3448,General Edward Lawrence Logan Intl,Boston,United States,BOS,KBOS,42.364347,-71.005181,19,-5,A,America/New_York
UA,5209,LAX,3484,BWI,3849,,0,738 319 320 739,3484,Los Angeles Intl,Los Angeles,United States,LAX,KLAX,33.942536,-118.408075,126,-8,A,America/Los_Angeles,3849,Baltimore Washington Intl,Baltimore,United States,BWI,KBWI,39.175361,-76.668333,146,-5,A,America/New_York
UA,5209,LAX,3484,CLD,4088,Y,0,EM2,3484,Los Angeles Intl,Los Angeles,United States,LAX,KLAX,33.942536,-118.408075,126,-8,A,America/Los_Angeles,4088,McClellan-Palomar Airport,Carlsbad,United States,CLD,KCRQ,33.0742,-117.1648,328,-8,A,America/Los_Angeles
UA,5209,LAX,3484,CLE,3486,,0,738 320 319 739,3484,Los Angeles Intl,Los Angeles,United States,LAX,KLAX,33.942536,-118.408075,126,-8,A,America/Los_Angeles,3486,Cleveland Hopkins Intl,Cleveland,United States,CLE,KCLE,41.411689,-81.849794,791,-5,A,America/New_York
UA,5209,LAX,3484,COS,3819,Y,0,CRJ CR7,3484,Los Angeles Intl,Los Angeles,United States,LAX,KLAX,33.942536,-118.408075,126,-8,A,America/Los_Angeles,3819,City Of Colorado Springs Muni,Colorado Springs,United States,COS,KCOS,38.805805,-104.700778,6187,-7,A,America/Denver
UA,5209,LAX,3484,CUN,1852,,0,739 738,3484,Los Angeles Intl,Los Angeles,United States,LAX,KLAX,33.942536,-118.408075,126,-8,A,America/Los_Angeles,1852,Cancun Intl,Cancun,Mexico,CUN,MMUN,21.036528,-86.877083,20,-6,S,America/Mexico_City
UA,5209,LAX,3484,DEN,3751,,0,752 739 738 320 753 319,3484,Los Angeles Intl,Los Angeles,United States,LAX,KLAX,33.942536,-118.408075,126,-8,A,America/Los_Angeles,3751,Denver Intl,Denver,United States,DEN,KDEN,39.861656,-104.673178,5431,-7,A,America/Denver
UA,5209,LAX,3484,DFW,3670,Y,0,CR7,3484,Los Angeles Intl,Los Angeles,United States,LAX,KLAX,33.942536,-118.408075,126,-8,A,America/Los_Angeles,3670,Dallas Fort Worth Intl,Dallas-Fort Worth,United States,DFW,KDFW,32.896828,-97.037997,607,-6,A,America/Chicago
UA,5209,LAX,3484,DGO,1801,Y,0,ERJ,3484,Los Angeles Intl,Los Angeles,United States,LAX,KLAX,33.942536,-118.408075,126,-8,A,America/Los_Angeles,1801,Durango Intl,Durango,Mexico,DGO,MMDO,24.124194,-104.528014,6104,-6,S,America/Mexico_City
UA,5209,LAX,3484,EWR,3494,,0,738 319 752 739 320 753,3484,Los Angeles Intl,Los Angeles,United States,LAX,KLAX,33.942536,-118.408075,126,-8,A,America/Los_Angeles,3494,Newark Liberty Intl,Newark,United States,EWR,KEWR,40.6925,-74.168667,18,-5,A,America/New_York
UA,5209,LAX,3484,FAT,3687,Y,0,EM2 CR7,3484,Los Angeles Intl,Los Angeles,United States,LAX,KLAX,33.942536,-118.408075,126,-8,A,America/Los_Angeles,3687,Fresno Yosemite Intl,Fresno,United States,FAT,KFAT,36.776194,-119.71814,336,-8,A,America/Los_Angeles
UA,5209,LAX,3484,FRA,340,Y,0,74H,3484,Los Angeles Intl,Los Angeles,United States,LAX,KLAX,33.942536,-118.408075,126,-8,A,America/Los_Angeles,340,Frankfurt Main,Frankfurt,Germany,FRA,EDDF,50.026421,8.543125,364,1,E,Europe/Berlin
UA,5209,LAX,3484,GDL,1804,,0,319,3484,Los Angeles Intl,Los Angeles,United States,LAX,KLAX,33.942536,-118.408075,126,-8,A,America/Los_Angeles,1804,Don Miguel Hidalgo Y Costilla Intl,Guadalajara,Mexico,GDL,MMGL,20.5218,-103.311167,5016,-6,S,America/Mexico_City
UA,5209,LAX,3484,HND,2359,Y,0,777,3484,Los Angeles Intl,Los Angeles,United States,LAX,KLAX,33.942536,-118.408075,126,-8,A,America/Los_Angeles,2359,Tokyo Intl,Tokyo,Japan,HND,RJTT,35.552258,139.779694,35,9,U,Asia/Tokyo
UA,5209,LAX,3484,HNL,3728,,0,777 738 753 739,3484,Los Angeles Intl,Los Angeles,United States,LAX,KLAX,33.942536,-118.408075,126,-8,A,America/Los_Angeles,3728,Honolulu Intl,Honolulu,United States,HNL,PHNL,21.318681,-157.922428,13,-10,N,Pacific/Honolulu
UA,5209,LAX,3484,IAD,3714,,0,753 320 752 739 738,3484,Los Angeles Intl,Los Angeles,United States,LAX,KLAX,33.942536,-118.408075,126,-8,A,America/Los_Angeles,3714,Washington Dulles Intl,Washington,United States,IAD,KIAD,38.944533,-77.455811,313,-5,A,America/New_York
UA,5209,LAX,3484,IAH,3550,,0,739 320 738 319 752 753,3484,Los Angeles Intl,Los Angeles,United States,LAX,KLAX,33.942536,-118.408075,126,-8,A,America/Los_Angeles,3550,George Bush Intercontinental,Houston,United States,IAH,KIAH,29.984433,-95.341442,97,-6,A,America/Chicago
UA,5209,LAX,3484,ICN,3930,Y,0,77L 744,3484,Los Angeles Intl,Los Angeles,United States,LAX,KLAX,33.942536,-118.408075,126,-8,A,America/Los_Angeles,3930,Incheon Intl,Seoul,South Korea,ICN,RKSI,37.469075,126.450517,23,9,U,Asia/Seoul
UA,5209,LAX,3484,ICT,3457,Y,0,CR7,3484,Los Angeles Intl,Los Angeles,United States,LAX,KLAX,33.942536,-118.408075,126,-8,A,America/Los_Angeles,3457,Wichita Mid Continent,Wichita,United States,ICT,KICT,37.649944,-97.433056,1333,-6,A,America/Chicago
UA,5209,LAX,3484,IGM,6132,Y,0,BE1,3484,Los Angeles Intl,Los Angeles,United States,LAX,KLAX,33.942536,-118.408075,126,-8,A,America/Los_Angeles,6132,Kingman Airport,Kingman,United States,IGM,IGM,35.2595,-113.938,3449,-7,A,America/Phoenix
UA,5209,LAX,3484,ITO,3415,,0,738,3484,Los Angeles Intl,Los Angeles,United States,LAX,KLAX,33.942536,-118.408075,126,-8,A,America/Los_Angeles,3415,Hilo Intl,Hilo,United States,ITO,PHTO,19.721375,-155.048469,38,-10,N,Pacific/Honolulu
UA,5209,LAX,3484,JFK,3797,,0,757,3484,Los Angeles Intl,Los Angeles,United States,LAX,KLAX,33.942536,-118.408075,126,-8,A,America/Los_Angeles,3797,John F Kennedy Intl,New York,United States,JFK,KJFK,40.639751,-73.778925,13,-5,A,America/New_York
UA,5209,LAX,3484,KOA,3514,,0,753,3484,Los Angeles Intl,Los Angeles,United States,LAX,KLAX,33.942536,-118.408075,126,-8,A,America/Los_Angeles,3514,Kona Intl At Keahole,Kona,United States,KOA,PHKO,19.738767,-156.045631,47,-10,N,Pacific/Honolulu
UA,5209,LAX,3484,LAS,3877,,0,739 319 738 320 752,3484,Los Angeles Intl,Los Angeles,United States,LAX,KLAX,33.942536,-118.408075,126,-8,A,America/Los_Angeles,3877,Mc Carran Intl,Las Vegas,United States,LAS,KLAS,36.080056,-115.15225,2141,-8,A,America/Los_Angeles
UA,5209,LAX,3484,LHR,507,,0,777,3484,Los Angeles Intl,Los Angeles,United States,LAX,KLAX,33.942536,-118.408075,126,-8,A,America/Los_Angeles,507,Heathrow,London,United Kingdom,LHR,EGLL,51.4775,-0.461389,83,0,E,Europe/London
UA,5209,LAX,3484,LIH,3602,,0,752,3484,Los Angeles Intl,Los Angeles,United States,LAX,KLAX,33.942536,-118.408075,126,-8,A,America/Los_Angeles,3602,Lihue,Lihue,United States,LIH,PHLI,21.975983,-159.338958,153,-10,N,Pacific/Honolulu
UA,5209,LAX,3484,MCO,3878,,0,739,3484,Los Angeles Intl,Los Angeles,United States,LAX,KLAX,33.942536,-118.408075,126,-8,A,America/Los_Angeles,3878,Orlando Intl,Orlando,United States,MCO,KMCO,28.429394,-81.308994,96,-5,A,America/New_York
UA,5209,LAX,3484,MEX,1824,,0,320,3484,Los Angeles Intl,Los Angeles,United States,LAX,KLAX,33.942536,-118.408075,126,-8,A,America/Los_Angeles,1824,Licenciado Benito Juarez Intl,Mexico City,Mexico,MEX,MMMX,19.436303,-99.072097,7316,-6,S,America/Mexico_City
UA,5209,LAX,3484,MRY,3948,Y,0,CRJ,3484,Los Angeles Intl,Los Angeles,United States,LAX,KLAX,33.942536,-118.408075,126,-8,A,America/Los_Angeles,3948,Monterey Peninsula,Monterey,United States,MRY,KMRY,36.587,-121.842944,257,-8,A,America/Los_Angeles
UA,5209,LAX,3484,MSP,3858,Y,0,CR7,3484,Los Angeles Intl,Los Angeles,United States,LAX,KLAX,33.942536,-118.408075,126,-8,A,America/Los_Angeles,3858,Minneapolis St Paul Intl,Minneapolis,United States,MSP,KMSP,44.881956,-93.221767,841,-6,A,America/Chicago
UA,5209,LAX,3484,MSY,3861,,0,320 319 738,3484,Los Angeles Intl,Los Angeles,United States,LAX,KLAX,33.942536,-118.408075,126,-8,A,America/Los_Angeles,3861,Louis Armstrong New Orleans Intl,New Orleans,United States,MSY,KMSY,29.993389,-90.258028,4,-6,A,America/Chicago
UA,5209,LAX,3484,MUC,346,Y,0,346,3484,Los Angeles Intl,Los Angeles,United States,LAX,KLAX,33.942536,-118.408075,126,-8,A,America/Los_Angeles,346,Franz Josef Strauss,Munich,Germany,MUC,EDDM,48.353783,11.786086,1487,1,E,Europe/Berlin
UA,5209,LAX,3484,NRT,2279,,0,788,3484,Los Angeles Intl,Los Angeles,United States,LAX,KLAX,33.942536,-118.408075,126,-8,A,America/Los_Angeles,2279,Narita Intl,Tokyo,Japan,NRT,RJAA,35.764722,140.386389,141,9,U,Asia/Tokyo
UA,5209,LAX,3484,OGG,3456,,0,753 738,3484,Los Angeles Intl,Los Angeles,United States,LAX,KLAX,33.942536,-118.408075,126,-8,A,America/Los_Angeles,3456,Kahului,Kahului,United States,OGG,PHOG,20.89865,-156.430458,54,-10,N,Pacific/Honolulu
UA,5209,LAX,3484,OKC,3863,Y,0,CR7,3484,Los Angeles Intl,Los Angeles,United States,LAX,KLAX,33.942536,-118.408075,126,-8,A,America/Los_Angeles,3863,Will Rogers World,Oklahoma City,United States,OKC,KOKC,35.393089,-97.600733,1295,-6,A,America/Chicago
UA,5209,LAX,3484,ORD,3830,,0,739 738 752 320 319 753,3484,Los Angeles Intl,Los Angeles,United States,LAX,KLAX,33.942536,-118.408075,126,-8,A,America/Los_Angeles,3830,Chicago Ohare Intl,Chicago,United States,ORD,KORD,41.978603,-87.904842,668,-6,A,America/Chicago
UA,5209,LAX,3484,PDX,3720,Y,0,CR7 CRJ,3484,Los Angeles Intl,Los Angeles,United States,LAX,KLAX,33.942536,-118.408075,126,-8,A,America/Los_Angeles,3720,Portland Intl,Portland,United States,PDX,KPDX,45.588722,-122.5975,30,-8,A,America/Los_Angeles
UA,5209,LAX,3484,PEK,3364,Y,0,773,3484,Los Angeles Intl,Los Angeles,United States,LAX,KLAX,33.942536,-118.408075,126,-8,A,America/Los_Angeles,3364,Capital Intl,Beijing,China,PEK,ZBAA,40.080111,116.584556,116,8,U,Asia/Chongqing
UA,5209,LAX,3484,PHX,3462,Y,0,CR7 CRJ,3484,Los Angeles Intl,Los Angeles,United States,LAX,KLAX,33.942536,-118.408075,126,-8,A,America/Los_Angeles,3462,Phoenix Sky Harbor Intl,Phoenix,United States,PHX,KPHX,33.434278,-112.011583,1135,-7,N,America/Phoenix
UA,5209,LAX,3484,PIT,3570,,0,319 738,3484,Los Angeles Intl,Los Angeles,United States,LAX,KLAX,33.942536,-118.408075,126,-8,A,America/Los_Angeles,3570,Pittsburgh Intl,Pittsburgh,United States,PIT,KPIT,40.491467,-80.232872,1204,-5,A,America/New_York
UA,5209,LAX,3484,PSP,3839,Y,0,EM2 CR7 CRJ,3484,Los Angeles Intl,Los Angeles,United States,LAX,KLAX,33.942536,-118.408075,126,-8,A,America/Los_Angeles,3839,Palm Springs Intl,Palm Springs,United States,PSP,KPSP,33.829667,-116.506694,477,-8,A,America/Los_Angeles
UA,5209,LAX,3484,PTY,1871,Y,0,738,3484,Los Angeles Intl,Los Angeles,United States,LAX,KLAX,33.942536,-118.408075,126,-8,A,America/Los_Angeles,1871,Tocumen Intl,Panama City,Panama,PTY,MPTO,9.071364,-79.383453,135,-5,U,America/Panama
UA,5209,LAX,3484,PVG,3406,,0,788,3484,Los Angeles Intl,Los Angeles,United States,LAX,KLAX,33.942536,-118.408075,126,-8,A,America/Los_Angeles,3406,Pudong,Shanghai,China,PVG,ZSPD,31.143378,121.805214,13,8,U,Asia/Chongqing
UA,5209,LAX,3484,PVR,1836,,0,738,3484,Los Angeles Intl,Los Angeles,United States,LAX,KLAX,33.942536,-118.408075,126,-8,A,America/Los_Angeles,1836,Licenciado Gustavo Diaz Ordaz Intl,Puerto Vallarta,Mexico,PVR,MMPR,20.680083,-105.254167,23,-6,S,America/Mexico_City
UA,5209,LAX,3484,RNO,3807,Y,0,CR7,3484,Los Angeles Intl,Los Angeles,United States,LAX,KLAX,33.942536,-118.408075,126,-8,A,America/Los_Angeles,3807,Reno Tahoe Intl,Reno,United States,RNO,KRNO,39.499108,-119.768108,4415,-8,A,America/Los_Angeles
UA,5209,LAX,3484,SAL,1892,Y,0,320 321,3484,Los Angeles Intl,Los Angeles,United States,LAX,KLAX,33.942536,-118.408075,126,-8,A,America/Los_Angeles,1892,El Salvador Intl,San Salvador,El Salvador,SAL,MSLP,13.440947,-89.055728,101,-6,U,America/El_Salvador
UA,5209,LAX,3484,SAN,3731,Y,0,EM2 CR7,3484,Los Angeles Intl,Los Angeles,United States,LAX,KLAX,33.942536,-118.408075,126,-8,A,America/Los_Angeles,3731,San Diego Intl,San Diego,United States,SAN,KSAN,32.733556,-117.189667,17,-8,A,America/Los_Angeles
UA,5209,LAX,3484,SAT,3621,Y,0,CR7,3484,Los Angeles Intl,Los Angeles,United States,LAX,KLAX,33.942536,-118.408075,126,-8,A,America/Los_Angeles,3621,San Antonio Intl,San Antonio,United States,SAT,KSAT,29.533694,-98.469778,809,-6,A,America/Chicago
UA,5209,LAX,3484,SBA,3949,Y,0,EM2,3484,Los Angeles Intl,Los Angeles,United States,LAX,KLAX,33.942536,-118.408075,126,-8,A,America/Los_Angeles,3949,Santa Barbara Muni,Santa Barbara,United States,SBA,KSBA,34.426211,-119.840372,10,-8,A,America/Los_Angeles
UA,5209,LAX,3484,SBP,5768,Y,0,EM2,3484,Los Angeles Intl,Los Angeles,United States,LAX,KLAX,33.942536,-118.408075,126,-8,A,America/Los_Angeles,5768,San Luis County Regional Airport,San Luis Obispo,United States,SBP,KSBP,35.2368,-120.642,212,-8,A,America/Los_Angeles
